id	occurrences	surface_count	surfaces	texts
CHARTITLE_YOU_ALREADY_HAVE_THE_TITLE	2	2	lang0,taiwan	taiwan:local_sync_data.dat:你已经有了这个称号。 | lang0:lang0.pak:You already have that title.
CHAT_SUCCESS	2	2	lang0,taiwan	"taiwan:local_sync_data.dat:[align = ""center""][font size = ""12"" color= ""f4d762""]聊天服务器[/font][br][br][font size = ""10"" color= ""269eff""]与聊天服务器连接已成功。] | lang0:lang0.pak:[align = ""center""][font size = ""12"" color=""f4d762""]Chat Server[/font][br][br][font size = ""10"" color=""269eff ""]Connection with Chat Server was successful.[/font]"
COMMUNITY_ALREADY_IN_SERVER	2	2	lang0,taiwan	"taiwan:local_sync_data.dat:[align = ""center""][font size = ""12"" color=""f4d762""]服务器连接检查[/font][br][br][font size = ""10"" color=""f36a7c"" ]已经连接到社区服务器[/font] | lang0:lang0.pak:[align = ""center""][font size = ""12"" color=""f4d762""]Server Connection Check[/font][br][br][font size = ""10"" color=""f36a7c""]Already connected to the community server[/font]"
COMMUNITY_COMMON_NEED_MORE_TIME_TO_DO_IT	2	2	lang0,taiwan	taiwan:local_sync_data.dat:服务暂时不可用，请在几分钟后再试。 | lang0:lang0.pak:Service temporarily unavailable, Please try again in a few minutes.
COMMUNITY_COMMON_NOT_VALID_TARGET	2	2	lang0,taiwan	taiwan:local_sync_data.dat:无效的目标 | lang0:lang0.pak:Invalid Target
COMMUNITY_COMMON_NO_SUCH_A_GUILD	2	2	lang0,taiwan	taiwan:local_sync_data.dat:流派名称不存在。 | lang0:lang0.pak:Guild Name doesn't exist.
COMMUNITY_COMMON_NO_SUCH_A_TARGET	2	2	lang0,taiwan	taiwan:local_sync_data.dat:目标并不存在 | lang0:lang0.pak:Target doesn't exist
COMMUNITY_COMMON_SYSTEM_ERROR	2	2	lang0,taiwan	"taiwan:local_sync_data.dat:[align = ""center""][font size = ""12"" color= ""f4d762""]社区服务器维护通知[/font][br][br][font size = ""10"" color= ""f36a7c""]社区服务器暂时无法使用[/font] | lang0:lang0.pak:[align = ""center""][font size = ""12"" color=""f4d762""]Community Server Maintenance Notice[/font][br][br][font size = ""10"" color=""f36a7c""]The community server is temporarily unavailable.[/font]"
COMMUNITY_COMMON_TARGET_IS_NOT_YOUR_GUILD_MEMBER	2	2	lang0,taiwan	taiwan:local_sync_data.dat:目标ID不在流派里。 | lang0:lang0.pak:The target ID isn't in the guild.
COMMUNITY_DISCONNECTED_FORCEDLY	2	2	lang0,taiwan	"taiwan:local_sync_data.dat:[align = ""center""][font size = ""12"" color=""f4d762""]角色服务器[/font][br][br][font size = ""10"" color=""f36a7c""]你已经被服务器断开连接[br][/font] | lang0:lang0.pak:[align = ""center""][font size = ""12"" color=""f4d762""]Character Server[/font][br][br][font size = ""10"" color=""f36a7c""]You have been disconnected[br]by the server[/font]"
COMMUNITY_DISCONNECTED_TEMPORARILY	2	2	lang0,taiwan	"taiwan:local_sync_data.dat:[align = ""center""][font size = ""12"" color= ""f4d762""]角色服务器[/font][br][br][font size = ""10"" color= ""f36a7c""]你已经被断开连接[/font] | lang0:lang0.pak:[align = ""center""][font size = ""12"" color=""f4d762""]Character Server[/font][br][br][font size = ""10"" color=""f36a7c""]You have been disconnected[/font]"
COMMUNITY_DOJO_BANK_ZENNY_NOT_ENOUGH	2	2	lang0,taiwan	taiwan:local_sync_data.dat:索尼仓库是不足的。 | lang0:lang0.pak:Zeni warehouse is insufficient.
COMMUNITY_DOJO_DEL_FAIL	2	2	lang0,taiwan	taiwan:local_sync_data.dat:删除道场失败 | lang0:lang0.pak:Deleting dojo failed
COMMUNITY_DOJO_FIND_FAIL	2	2	lang0,taiwan	taiwan:local_sync_data.dat:找不到道场 | lang0:lang0.pak:Couldn't find the dojo
COMMUNITY_DOJO_MAKE_FAIL	2	2	lang0,taiwan	"taiwan:local_sync_data.dat:[align = ""center""][font size = ""12"" color=""f4d762""]创建道场[/font][br][br][font size = ""10"" color=""f36a7c""]创建道场失败[/font] | lang0:lang0.pak:[align = ""center""][font size = ""12"" color=""f4d762""]Dojo Creation[/font][br][br][font size = ""10"" color=""f36a7c""]Creating a dojo failed[/font]"
COMMUNITY_DOJO_NON_EXISTING_FUNCTION	2	2	lang0,taiwan	taiwan:local_sync_data.dat:你没有适当的权限。 | lang0:lang0.pak:You don't have appropriate permissions.
COMMUNITY_DOJO_SCRAMBLE_ARLEADY_HAVE	2	2	lang0,taiwan	taiwan:local_sync_data.dat:已经有了道场争夺战的申请人 | lang0:lang0.pak:Already a Dojo scramble applicant
COMMUNITY_DOJO_SCRAMBLE_FAIL_FOR_BEING_DISBANDED	2	2	lang0,taiwan	taiwan:local_sync_data.dat:流派不能混战，因为它已经被解散了，或者正准备解散。 | lang0:lang0.pak:The guild can't scramble because it has already been disbanded or is standing by for disband.
COMMUNITY_DOJO_SCRAMBLE_REJECT_FAIL_FOR_BANK_USE	2	2	lang0,taiwan	taiwan:local_sync_data.dat:无法在道场争夺战中打开银行 | lang0:lang0.pak:Can't open bank in Dojo scramble
COMMUNITY_DOJO_SCRAMBLE_REJECT_FAIL_SECOND	2	2	lang0,taiwan	taiwan:local_sync_data.dat:流派争夺战只能被拒绝一次。 | lang0:lang0.pak:Guild scramble can only be rejected once.
COMMUNITY_DOJO_SCRAMBLE_WAIT	2	2	lang0,taiwan	taiwan:local_sync_data.dat:请等待重新申请道场战。 | lang0:lang0.pak:Please wait to re-apply Dojo battle.
COMMUNITY_DOJO_SEED_ALREADY_SETTING	2	2	lang0,taiwan	"taiwan:local_sync_data.dat:[align = ""center""][font size = ""12"" color= ""f4d762""]世界武术锦标赛种子通知[/font][br][br][font size = ""10"" color= ""f36a7c""]该道场的世界武术锦标赛种子已经被注册。[br][br]删除后请重新尝试注册。[/font] | lang0:lang0.pak:[align = ""center""][font size = ""12"" color=""f4d762""]World Martial Arts Tournament Seed Notice[/font][br][br][font size = ""10"" color=""f36a7c""]The dojo's World Martial Arts Tournament seed has already been registered.[br][br]Please try registering again after deleting.[/font]"
COMMUNITY_DOJO_SEED_NAME_FAIL	2	2	lang0,taiwan	taiwan:local_sync_data.dat:不存在适用的角色，或者出了问题。 | lang0:lang0.pak:No applicable character exists or something went wrong.
COMMUNITY_DOJO_SEED_NOT_SET	2	2	lang0,taiwan	"taiwan:local_sync_data.dat:[align = ""center""][font size = ""12"" color= ""f4d762""]世界武术锦标赛种子通知[/font][br][br][font size = ""10"" color= ""f36a7c""]世界武术锦标赛种子没有注册。 [/font] | lang0:lang0.pak:[align = ""center""][font size = ""12"" color=""f4d762""]World Martial Arts Tournament Seed Notice[/font][br][br][font size = ""10"" color=""f36a7c""]The World Martial Arts Tournament seed wasn't registered.[/font]"
COMMUNITY_DOJO_YOU_ARE_NOT_OWNNER	2	2	lang0,taiwan	taiwan:local_sync_data.dat:你不是道场主人 | lang0:lang0.pak:You are not the dojo owner
COMMUNITY_FAIL	2	2	lang0,taiwan	"taiwan:local_sync_data.dat:[align = ""center""][font size = ""12"" color=""f4d762""]系统错误通知[/font][br][br][font size = ""10"" color=""f36a7c""]系统出现错误。[br]请联系游戏管理团队。(#T)[/font] | lang0:lang0.pak:[align = ""center""][font size = ""12"" color=""f4d762""]System Error Notice[/font][br][br][font size = ""10"" color=""f36a7c""]There is an error in the system.[br]Please contact the game management team.(#T)[/font]"
COMMUNITY_FRIEND_BLACK_CHAR_EXIST	2	2	lang0,taiwan	taiwan:local_sync_data.dat:玩家已经被封锁 | lang0:lang0.pak:Player already blocked
COMMUNITY_FRIEND_CHAR_ARLEADY_ADDED	2	2	lang0,taiwan	taiwan:local_sync_data.dat:玩家已经是你的朋友了。 | lang0:lang0.pak:The player is already your friend.
COMMUNITY_FRIEND_CHAR_EXIST	2	2	lang0,taiwan	taiwan:local_sync_data.dat:玩家已经注册为朋友 | lang0:lang0.pak:Player already registered as friend
COMMUNITY_FRIEND_CHAR_NOT_FOUND	2	2	lang0,taiwan	taiwan:local_sync_data.dat:未找到玩家 | lang0:lang0.pak:Player not found
COMMUNITY_FRIEND_MAX_COUNT_OVER	2	2	lang0,taiwan	taiwan:local_sync_data.dat:朋友名单已满。 | lang0:lang0.pak:Friend List is full.
COMMUNITY_FRIEND_SELF_FAIL	2	2	lang0,taiwan	taiwan:local_sync_data.dat:你不能把自己加到你的朋友名单中。 | lang0:lang0.pak:You can't add yourself to your friends list.
COMMUNITY_GUILD_BANK_CLOSED	2	2	lang0,taiwan	taiwan:local_sync_data.dat:流派的仓库已经关闭 | lang0:lang0.pak:The guild warehouse is closed
COMMUNITY_GUILD_BANK_QUERY	2	2	lang0,taiwan	taiwan:local_sync_data.dat:流派银行目前正在处理一项交易。  请稍后再试。 | lang0:lang0.pak:The guild bank is currently processing a transaction.  Please try again later.
COMMUNITY_GUILD_BANK_USING_NOW	2	2	lang0,taiwan	taiwan:local_sync_data.dat:流派仓库正在使用中 | lang0:lang0.pak:The guild warehouse is in use
COMMUNITY_GUILD_CANT_KICK_YOURSELF_OUT	2	2	lang0,taiwan	taiwan:local_sync_data.dat:你不能把自己从流派里踢出去。 | lang0:lang0.pak:You can't kick yourself from the guild.
COMMUNITY_GUILD_CREATOR_NOT_FOUND	2	2	lang0,taiwan	taiwan:local_sync_data.dat:找不到流派管理员 | lang0:lang0.pak:Could not find the guild manager
COMMUNITY_GUILD_DISBANDE_FAIL_FOR_DOJO	2	2	lang0,taiwan	taiwan:local_sync_data.dat:无法解散道场的流派。 | lang0:lang0.pak:Unable to disband the dojo's guild.
COMMUNITY_GUILD_DISBANDE_FAIL_FOR_DOJO_SCRAMBLE	2	2	lang0,taiwan	taiwan:local_sync_data.dat:在道场争夺战中无法解散流派。 | lang0:lang0.pak:Unable to disband guild during dojo scramble.
COMMUNITY_GUILD_FIND_FAIL	2	2	lang0,taiwan	taiwan:local_sync_data.dat:找不到流派 | lang0:lang0.pak:Could not find the guild
COMMUNITY_GUILD_FUNCTION_NOT_FOUND	2	2	lang0,taiwan	taiwan:local_sync_data.dat:未找到流派功能 | lang0:lang0.pak:Guild function not found
COMMUNITY_GUILD_GUILD_IS_BEING_DISBANDED	2	2	lang0,taiwan	taiwan:local_sync_data.dat:流派正在解散。 | lang0:lang0.pak:Guild is being disbanded.
COMMUNITY_GUILD_GUILD_IS_NOT_BEING_DISBANDED	2	2	lang0,taiwan	taiwan:local_sync_data.dat:流派不再解散。 | lang0:lang0.pak:Guild is no longer being disbanded.
COMMUNITY_GUILD_GUILD_MEMBER_CANT_HAVE_MORE_GUILD	2	2	lang0,taiwan	taiwan:local_sync_data.dat:你不能成为一个以上流派的成员。 | lang0:lang0.pak:You can't be a member of more then one guild.
COMMUNITY_GUILD_INVITE_FAIL_FOR_BEING_SCRAMBLE	2	2	lang0,taiwan	taiwan:local_sync_data.dat:无法加入流派，而流派的道场正处于混乱状态。 | lang0:lang0.pak:Unable to join the guild while its dojo is in scramble.
COMMUNITY_GUILD_KICKOUT	2	2	lang0,taiwan	taiwan:local_sync_data.dat:你已经被踢出了流派。 | lang0:lang0.pak:You've been kicked from the guild.
COMMUNITY_GUILD_LEADER_CANT_LEAVE	2	2	lang0,taiwan	"taiwan:local_sync_data.dat:[align = ""center""][font size = ""12"" color= ""f4d762""]流派系统[/font][br][br][font size = ""10"" color= ""f36a7c""]流派领袖不能离开流派[/font] | lang0:lang0.pak:[align = ""center""][font size = ""12"" color=""f4d762""]Guild System[/font][br][br][font size = ""10"" color=""f36a7c""]Guild leaders can't leave the guild[/font]"
COMMUNITY_GUILD_LEAVE	2	2	lang0,taiwan	taiwan:local_sync_data.dat:你已经离开了流派。 | lang0:lang0.pak:You've left the guild.
COMMUNITY_GUILD_MAX_NUMBER_OF_MEMBERS	2	2	lang0,taiwan	taiwan:local_sync_data.dat:流派已经有了最大的成员。 | lang0:lang0.pak:Guild already has maximum members.
COMMUNITY_GUILD_MAX_NUMBER_OF_SECOND_MASTERS	2	2	lang0,taiwan	"taiwan:local_sync_data.dat:[align = ""center""][font size = ""12"" color= ""f4d762""]流派系统[/font][br][br][font size = ""10"" color= ""f36a7c""]达到第二个流派会长上限[/font] | lang0:lang0.pak:[align = ""center""][font size = ""12"" color=""f4d762""]Guild System[/font][br][br][font size = ""10"" color=""f36a7c""]Second guild master limit reached[/font]"
COMMUNITY_GUILD_NEED_MORE_PARTY_MEMBER_FOR_NEW_GUILD	2	2	lang0,taiwan	taiwan:local_sync_data.dat:需要更多的成员 | lang0:lang0.pak:More party members required
COMMUNITY_GUILD_TARGET_ALREADY_HAS_INVITATION	2	2	lang0,taiwan	taiwan:local_sync_data.dat:目标已经有了流派邀请函 | lang0:lang0.pak:Target already has a guild invitation
COMMUNITY_GUILD_TARGET_IS_ALREADY_IN_A_GUILD	2	2	lang0,taiwan	taiwan:local_sync_data.dat:目标已经在流派内 | lang0:lang0.pak:Target already inside a guild
COMMUNITY_GUILD_TARGET_IS_ALREADY_SECOND_MASTER	2	2	lang0,taiwan	taiwan:local_sync_data.dat:玩家已经是第二个主人了 | lang0:lang0.pak:Player is already a second master
COMMUNITY_GUILD_TARGET_IS_NOT_SECOND_MASTER	2	2	lang0,taiwan	taiwan:local_sync_data.dat:玩家不是第二个主人 | lang0:lang0.pak:Player isn't a second master
COMMUNITY_GUILD_TRIED_TO_APPOINT_YOURSELF	2	2	lang0,taiwan	taiwan:local_sync_data.dat:不能任命自己 | lang0:lang0.pak:Can't appoint yourself
COMMUNITY_GUILD_YOU_ARE_ALREADY_IN_A_GUILD	2	2	lang0,taiwan	taiwan:local_sync_data.dat:你已经在一个流派里面了 | lang0:lang0.pak:You are already inside a guild
COMMUNITY_GUILD_YOU_ARE_NOT_GUILD_MASTER	2	2	lang0,taiwan	"taiwan:local_sync_data.dat:[align = ""center""][font size = ""12"" color=""f4d762""]流派权限说明[/font][br][br][font size = ""10"" color=""f36a7c""]你不是流派会长[/font] | lang0:lang0.pak:[align = ""center""][font size = ""12"" color=""f4d762""]Genre Permission Description[/font][br][br][font size = ""10"" color=""f36a7c""]You are not a Guild Master[/font]"
COMMUNITY_GUILD_YOU_DONT_BELONG_TO_GUILD	2	2	lang0,taiwan	"taiwan:local_sync_data.dat:[align = ""center""][font size = ""12"" color=""f4d762""]流派错误[/font][br][br][font size = ""10"" color=""f36a7c""]你不在一个流派里面[/font] | lang0:lang0.pak:[align = ""center""][font size = ""12"" color=""f4d762""]Guild Error[/font][br][br][font size = ""10"" color=""f36a7c""]You are not inside a guild[/font]"
COMMUNITY_GUILD_YOU_DONT_HAVE_RIGHT_TO_INVITE	2	2	lang0,taiwan	taiwan:local_sync_data.dat:你不允许邀请 | lang0:lang0.pak:You are not allowed to invite
COMMUNITY_GUILD_YOU_DONT_HAVE_RIGHT_TO_KICK_OUT	2	2	lang0,taiwan	taiwan:local_sync_data.dat:你不允许踢 | lang0:lang0.pak:You are not allowed to kick
COMMUNITY_GUILD_YOU_HAVE_NO_INVITATION	2	2	lang0,taiwan	taiwan:local_sync_data.dat:未找到邀请函 | lang0:lang0.pak:Invitation not found
COMMUNITY_INVALID_AUTH_KEY	2	2	lang0,taiwan	"taiwan:local_sync_data.dat:[align = ""center""][font size = ""12"" color=""f4d762""]社区服务器[/font][br][br][font size = ""10"" color=""f36a7c""]社区服务器认证失败[/font] | lang0:lang0.pak:[align = ""center""][font size = ""12"" color=""f4d762""]Community Server[/font][br][br][font size = ""10"" color=""f36a7c""]Community Server authentication failed[/font]"
COMMUNITY_PARTY_LEADER_DOESNT_EXIST	2	2	lang0,taiwan	taiwan:local_sync_data.dat:队伍的领导不存在 | lang0:lang0.pak:Party leader doesn't exist
COMMUNITY_PARTY_MEMBER_ALREADY_EXIST	2	2	lang0,taiwan	taiwan:local_sync_data.dat:成员已经存在 | lang0:lang0.pak:Party member already exist
COMMUNITY_PARTY_NO_SUCH_A_MEMBER	2	2	lang0,taiwan	taiwan:local_sync_data.dat:未找到成员 | lang0:lang0.pak:Party member not found
COMMUNITY_PARTY_NO_SUCH_A_PARTY	2	2	lang0,taiwan	taiwan:local_sync_data.dat:未找到缔约方 | lang0:lang0.pak:Party not found
COMMUNITY_PARTY_SAME_PARTYID_ALREADY_EXIST	2	2	lang0,taiwan	"taiwan:local_sync_data.dat:[align = ""center""][font size = ""12"" color= ""f4d762""]成员身份公告[/font][br][br][font size = ""10"" color= ""f36a7c""]已经有一个具有该身份的政队伍存在[/font] | lang0:lang0.pak:[align = ""center""][font size = ""12"" color=""f4d762""]Party ID Announcement[/font][br][br][font size = ""10"" color=""f36a7c""]A party with that ID already exists.[/font]"
COMMUNITY_RANK_BATTLE_COUNT_ALREADY_FLUSHED	2	2	lang0,taiwan	taiwan:local_sync_data.dat:等级战的计数器已经刷新 | lang0:lang0.pak:Rank battle counter already flushed
COMMUNITY_RANK_BATTLE_LIST_NOT_FOUND	2	2	lang0,taiwan	"taiwan:local_sync_data.dat:[align = ""center""][font size = ""12"" color= ""f4d762""]排名战排行榜搜索通知[/font][br][br][font size = ""10"" color= ""f36a7c""]在排名战排行榜上找不到这个名字[/font] | lang0:lang0.pak:[align = ""center""][font size = ""12"" color=""f4d762""]Ranked Battle Standings Search Notice[/font][br][br][font size = ""10"" color=""f36a7c""]That name could not be found in the Ranked Battle standings.[/font]"
COMMUNITY_RANK_BATTLE_NO_REMAIN_COUNT	2	2	lang0,taiwan	taiwan:local_sync_data.dat:没有发现剩余的等级战 | lang0:lang0.pak:No remaining rank battle found
COMMUNITY_TMQ_CHAR_NOT_FOUND	2	2	lang0,taiwan	taiwan:local_sync_data.dat:未找到角色 | lang0:lang0.pak:Character not found
COMMUNITY_TMQ_COUNT_ALREADY_FLUSHED	2	2	lang0,taiwan	taiwan:local_sync_data.dat:柜台已经冲水 | lang0:lang0.pak:Counter already flushed
COMMUNITY_TMQ_DATA_NOT_FOUND	2	2	lang0,taiwan	taiwan:local_sync_data.dat:未找到数据 | lang0:lang0.pak:Data not found
DST_ACCOUNT_CREATE_SUCCESS	2	2	lang0,taiwan	"taiwan:local_data.dat:[align =""center""][font size=""12""color=""f4d762""]帳號生成成功[/font][br][br][font size=""10""color=""ffffff""]成功開設帳號。[/font] | lang0:lang0.pak:[align = ""center""][font size = ""12"" color=""f4d762""]Account Creation Successful[/font][br][br][font size = ""10"" color=""ffffff""]Your account has been created and should[br]now have access to Dragon Ball Online[/font]"
